DateTime,contango,d4,d3,d2,d1,unch,u1,u2,u3,u4,hr_d4,hr_d3,hr_d2,hr_d1,hr_unch,hr_u1,hr_u2,hr_u3,hr_u4
2014-11-26,1.45,0,0,0,0,1,0,0,0,0,0.0,0.0,0.2,0.4,0.6,0.8,0.2,0.2,0.2
2014-11-28,1.1,0,0,1,1,1,0,0,0,0,0.0,0.0,0.2,0.4,0.6,0.6,0.2,0.2,0.2
2014-12-01,1.05,1,1,1,1,0,0,0,0,0,0.2,0.2,0.4,0.6,0.6,0.4,0.0,0.0,0.0
2014-12-02,1.3,0,0,0,0,0,1,1,1,0,0.2,0.2,0.4,0.6,0.6,0.4,0.2,0.2,0.0
2014-12-03,1.4,0,0,0,0,1,1,0,0,0,0.2,0.2,0.4,0.4,0.6,0.4,0.2,0.2,0.0
2014-12-04,1.5,0,0,1,1,1,1,0,0,0,0.2,0.2,0.6,0.6,0.6,0.6,0.2,0.2,0.0
2014-12-05,1.75,0,0,0,0,1,1,0,0,0,0.2,0.2,0.4,0.4,0.6,0.8,0.2,0.2,0.0
2014-12-08,1.45,1,1,1,1,0,0,0,0,0,0.2,0.2,0.4,0.4,0.6,0.8,0.2,0.2,0.0
2014-12-09,1.25,1,1,1,1,0,0,0,0,0,0.4,0.4,0.6,0.6,0.6,0.6,0.0,0.0,0.0
2014-12-10,0.35,1,1,1,1,0,0,0,0,0,0.6,0.6,0.8,0.8,0.4,0.4,0.0,0.0,0.0
2014-12-11,0.05,0,0,0,0,1,1,1,1,0,0.6,0.6,0.6,0.6,0.4,0.4,0.2,0.2,0.0
2014-12-12,-0.45,0,1,1,1,1,0,0,0,0,0.6,0.8,0.8,0.8,0.4,0.2,0.2,0.2,0.0
2014-12-15,-0.85,0,0,1,1,1,1,1,1,0,0.4,0.6,0.8,0.8,0.6,0.4,0.4,0.4,0.0
2014-12-16,-3.0,0,0,1,1,1,1,1,1,1,0.2,0.4,0.8,0.8,0.8,0.6,0.6,0.6,0.2
2014-12-17,0.5,0,0,0,0,0,1,1,1,1,0.0,0.2,0.6,0.6,0.8,0.8,0.8,0.8,0.4
2014-12-18,0.4,0,0,0,0,0,1,1,1,1,0.0,0.2,0.6,0.6,0.6,0.8,0.8,0.8,0.6
2014-12-19,0.6,0,0,0,0,1,1,1,0,0,0.0,0.0,0.4,0.4,0.6,1.0,1.0,0.8,0.6
2014-12-22,0.6,0,0,0,0,0,1,0,0,0,0.0,0.0,0.2,0.2,0.4,1.0,0.8,0.6,0.6
2014-12-23,0.8,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.2,1.0,0.8,0.4,0.4
2014-12-24,0.7,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.4,0.8,0.6,0.2,0.2
2014-12-26,0.7,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4,0.8,0.6,0.0,0.0
2014-12-29,0.65,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.2,0.4,0.6,0.4,0.0,0.0
2014-12-30,0.6,0,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.4,0.4,0.4,0.4,0.0,0.0
2014-12-31,0.2,0,1,1,1,1,0,0,0,0,0.0,0.2,0.4,0.6,0.6,0.2,0.2,0.0,0.0
2015-01-02,0.4,0,0,1,1,1,1,1,0,0,0.0,0.2,0.6,0.8,0.6,0.4,0.4,0.0,0.0
2015-01-05,0.07,1,1,1,1,0,0,0,0,0,0.2,0.4,0.8,1.0,0.6,0.2,0.2,0.0,0.0
2015-01-06,-0.2,1,1,1,1,1,1,0,0,0,0.4,0.6,1.0,1.0,0.6,0.4,0.2,0.0,0.0
2015-01-07,-0.12,0,0,0,0,0,1,1,1,1,0.4,0.6,0.8,0.8,0.6,0.6,0.4,0.2,0.2
2015-01-08,0.1,0,0,0,0,0,1,1,1,1,0.4,0.4,0.6,0.6,0.4,0.8,0.6,0.4,0.4
2015-01-09,0.05,1,1,1,1,1,1,0,0,0,0.6,0.6,0.6,0.6,0.4,0.8,0.4,0.4,0.4
2015-01-12,-0.2,0,1,1,1,1,1,0,0,0,0.4,0.6,0.6,0.6,0.6,1.0,0.4,0.4,0.4
2015-01-13,-0.45,0,1,1,1,1,1,1,1,1,0.2,0.6,0.6,0.6,0.6,1.0,0.6,0.6,0.6
2015-01-14,-0.7,1,1,1,1,0,0,0,0,0,0.4,0.8,0.8,0.8,0.6,0.8,0.4,0.4,0.4
2015-01-15,-0.7,0,1,1,1,1,1,0,0,0,0.4,1.0,1.0,1.0,0.8,0.8,0.2,0.2,0.2
2015-01-16,-0.5,0,0,0,1,1,1,1,0,0,0.2,0.8,0.8,1.0,0.8,0.8,0.4,0.2,0.2
2015-01-20,-0.05,0,0,1,1,1,1,0,0,0,0.2,0.6,0.8,1.0,0.8,0.8,0.4,0.2,0.2
2015-01-21,0.15,0,0,0,1,1,1,1,0,0,0.2,0.4,0.6,1.0,0.8,0.8,0.4,0.0,0.0
2015-01-22,0.25,0,0,0,1,1,1,1,1,1,0.0,0.2,0.4,1.0,1.0,1.0,0.6,0.2,0.2
2015-01-23,0.15,0,0,0,1,1,0,0,0,0,0.0,0.0,0.2,1.0,1.0,0.8,0.6,0.2,0.2
2015-01-26,0.4,0,0,0,1,1,1,0,0,0,0.0,0.0,0.2,1.0,1.0,0.8,0.4,0.2,0.2
2015-01-27,0.2,1,1,1,1,0,0,0,0,0,0.2,0.2,0.2,1.0,0.8,0.6,0.4,0.2,0.2
2015-01-28,-0.35,0,1,1,1,1,1,0,0,0,0.2,0.4,0.4,1.0,0.8,0.6,0.2,0.2,0.2
2015-01-29,-0.2,0,0,0,1,1,1,1,0,0,0.2,0.4,0.4,1.0,0.8,0.6,0.2,0.0,0.0
2015-01-30,-0.77,1,1,1,1,0,0,0,0,0,0.4,0.6,0.6,1.0,0.6,0.6,0.2,0.0,0.0
2015-02-02,-0.35,0,0,1,1,1,1,1,0,0,0.4,0.6,0.8,1.0,0.6,0.6,0.4,0.0,0.0
2015-02-03,0.2,0,0,0,0,0,1,1,1,0,0.2,0.4,0.6,0.8,0.6,0.8,0.6,0.2,0.0
2015-02-04,0.05,0,0,0,1,1,0,0,0,0,0.2,0.2,0.4,0.8,0.6,0.6,0.6,0.2,0.0
2015-02-05,0.4,0,0,0,0,0,1,1,1,1,0.2,0.2,0.4,0.6,0.4,0.6,0.6,0.4,0.2
2015-02-06,0.38,0,0,0,0,1,1,1,0,0,0.0,0.0,0.2,0.4,0.6,0.8,0.8,0.4,0.2
2015-02-09,0.3,0,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.4,0.4,0.6,0.6,0.4,0.2
2015-02-10,0.57,0,0,0,0,0,1,1,1,0,0.0,0.0,0.2,0.4,0.4,0.6,0.6,0.4,0.2
2015-02-11,0.65,0,0,0,1,1,0,0,0,0,0.0,0.0,0.2,0.4,0.4,0.6,0.6,0.4,0.2
2015-02-12,1.35,0,0,0,0,0,1,1,1,0,0.0,0.0,0.2,0.4,0.4,0.6,0.6,0.4,0.0
2015-02-13,1.65,0,0,0,0,1,1,0,0,0,0.0,0.0,0.2,0.4,0.4,0.6,0.4,0.4,0.0
2015-02-17,2.05,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.4,0.6,0.8,0.4,0.4,0.0
2015-02-18,0.73,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.6,0.8,0.6,0.2,0.2,0.0
2015-02-19,0.9,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.6,0.8,0.6,0.2,0.2,0.0
2015-02-20,0.93,0,0,1,1,1,1,0,0,0,0.0,0.0,0.2,0.8,1.0,0.6,0.0,0.0,0.0
2015-02-23,0.95,0,0,0,1,0,0,0,0,0,0.0,0.0,0.2,1.0,0.8,0.4,0.0,0.0,0.0
2015-02-24,1.2,0,0,0,0,1,1,0,0,0,0.0,0.0,0.2,0.8,0.8,0.4,0.0,0.0,0.0
2015-02-25,1.25,0,0,0,1,1,0,0,0,0,0.0,0.0,0.2,0.8,0.8,0.4,0.0,0.0,0.0
2015-02-26,1.45,0,0,0,1,1,0,0,0,0,0.0,0.0,0.2,0.8,0.8,0.4,0.0,0.0,0.0
2015-02-27,1.55,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.8,0.8,0.2,0.0,0.0,0.0
2015-03-02,1.65,0,0,0,0,1,1,1,0,0,0.0,0.0,0.0,0.6,1.0,0.4,0.2,0.0,0.0
2015-03-03,1.55,1,1,1,1,0,0,0,0,0,0.2,0.2,0.2,0.8,0.8,0.2,0.2,0.0,0.0
2015-03-04,1.6,1,1,1,1,0,0,0,0,0,0.4,0.4,0.4,0.8,0.6,0.2,0.2,0.0,0.0
2015-03-05,1.75,0,0,0,0,1,1,0,0,0,0.4,0.4,0.4,0.6,0.6,0.4,0.2,0.0,0.0
2015-03-06,1.55,1,1,1,1,1,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.2,0.0,0.0
2015-03-09,1.75,0,0,0,0,1,1,1,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.2,0.0,0.0
2015-03-10,1.45,1,1,1,1,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.2,0.0,0.0
2015-03-11,1.3,0,0,0,0,1,1,0,0,0,0.4,0.4,0.4,0.4,0.8,0.6,0.2,0.0,0.0
2015-03-12,1.55,0,0,0,0,1,1,1,1,0,0.4,0.4,0.4,0.4,0.8,0.6,0.4,0.2,0.0
2015-03-13,1.45,1,1,1,1,1,0,0,0,0,0.4,0.4,0.4,0.4,0.8,0.6,0.4,0.2,0.0
2015-03-16,1.35,0,0,0,0,0,1,1,1,1,0.4,0.4,0.4,0.4,0.6,0.6,0.4,0.4,0.2
2015-03-17,1.75,0,0,1,1,1,0,0,0,0,0.2,0.2,0.4,0.4,0.8,0.6,0.4,0.4,0.2
2015-03-18,0.95,0,0,1,1,1,1,1,1,1,0.2,0.2,0.6,0.6,0.8,0.6,0.6,0.6,0.4
2015-03-19,1.15,0,1,1,1,0,0,0,0,0,0.2,0.4,0.8,0.8,0.6,0.4,0.4,0.4,0.4
2015-03-20,1.45,0,0,0,0,0,1,1,1,1,0.0,0.2,0.6,0.6,0.4,0.6,0.6,0.6,0.6
2015-03-23,1.55,0,0,0,0,1,1,0,0,0,0.0,0.2,0.6,0.6,0.6,0.6,0.4,0.4,0.4
2015-03-24,1.7,0,0,1,1,1,1,0,0,0,0.0,0.2,0.6,0.6,0.6,0.8,0.4,0.4,0.4
2015-03-25,1.5,1,1,1,1,1,0,0,0,0,0.2,0.4,0.6,0.6,0.6,0.6,0.2,0.2,0.2
2015-03-26,1.35,0,1,1,1,1,1,0,0,0,0.2,0.4,0.6,0.6,0.8,0.8,0.2,0.2,0.2
2015-03-27,1.5,0,0,0,0,1,1,0,0,0,0.2,0.4,0.6,0.6,1.0,0.8,0.0,0.0,0.0
2015-03-30,1.6,0,0,0,0,0,1,1,1,1,0.2,0.4,0.6,0.6,0.8,0.8,0.2,0.2,0.2
2015-03-31,1.55,0,0,1,1,1,0,0,0,0,0.2,0.4,0.6,0.6,0.8,0.6,0.2,0.2,0.2
2015-04-01,1.65,1,1,1,1,0,0,0,0,0,0.2,0.4,0.6,0.6,0.6,0.6,0.2,0.2,0.2
2015-04-02,1.85,0,0,0,1,1,1,1,0,0,0.2,0.2,0.4,0.6,0.6,0.6,0.4,0.2,0.2
2015-04-06,1.85,0,1,1,1,1,1,1,1,1,0.2,0.4,0.6,0.8,0.6,0.6,0.6,0.4,0.4
2015-04-07,1.8,0,0,0,0,1,1,0,0,0,0.2,0.4,0.6,0.8,0.8,0.6,0.4,0.2,0.2
2015-04-08,1.9,0,0,0,0,1,1,1,0,0,0.2,0.4,0.4,0.6,0.8,0.8,0.6,0.2,0.2
2015-04-09,2.1,0,0,1,1,1,1,0,0,0,0.0,0.2,0.4,0.6,1.0,1.0,0.6,0.2,0.2
2015-04-10,2.0,0,0,0,0,1,1,1,0,0,0.0,0.2,0.4,0.4,1.0,1.0,0.6,0.2,0.2
2015-04-13,1.75,0,0,0,1,1,1,0,0,0,0.0,0.0,0.2,0.4,1.0,1.0,0.4,0.0,0.0
2015-04-14,2.05,0,0,1,1,1,1,0,0,0,0.0,0.0,0.4,0.6,1.0,1.0,0.4,0.0,0.0
2015-04-15,1.25,0,0,0,0,0,1,1,1,0,0.0,0.0,0.4,0.6,0.8,1.0,0.4,0.2,0.0
2015-04-16,1.35,0,0,1,1,1,1,0,0,0,0.0,0.0,0.4,0.6,0.8,1.0,0.4,0.2,0.0
2015-04-17,1.2,1,1,1,1,0,0,0,0,0,0.2,0.2,0.6,0.8,0.6,0.8,0.2,0.2,0.0
2015-04-20,1.4,0,0,0,0,0,1,1,1,1,0.2,0.2,0.6,0.6,0.4,0.8,0.4,0.4,0.2
2015-04-21,1.4,0,0,0,0,1,1,1,0,0,0.2,0.2,0.4,0.4,0.4,0.8,0.6,0.4,0.2
2015-04-22,1.4,0,0,0,1,1,1,1,0,0,0.2,0.2,0.4,0.6,0.6,0.8,0.6,0.2,0.2
2015-04-23,1.45,0,0,0,1,1,1,1,0,0,0.2,0.2,0.2,0.6,0.6,0.8,0.8,0.2,0.2
2015-04-24,1.55,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.4,0.8,1.0,0.8,0.2,0.2
2015-04-27,1.35,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.6,1.0,1.0,0.6,0.0,0.0
2015-04-28,1.5,0,1,1,1,1,1,0,0,0,0.0,0.2,0.2,0.8,1.0,1.0,0.4,0.0,0.0
2015-04-29,1.4,1,1,1,1,0,0,0,0,0,0.2,0.4,0.4,0.8,0.8,0.8,0.2,0.0,0.0
2015-04-30,1.1,1,1,1,1,1,0,0,0,0,0.4,0.6,0.6,0.8,0.8,0.6,0.0,0.0,0.0
2015-05-01,1.5,0,0,0,0,0,1,1,1,1,0.4,0.6,0.6,0.8,0.6,0.6,0.2,0.2,0.2
2015-05-04,1.5,0,0,0,0,0,1,1,1,0,0.4,0.6,0.6,0.6,0.4,0.6,0.4,0.4,0.2
2015-05-05,1.3,1,1,1,1,1,0,0,0,0,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.2
2015-05-06,1.0,1,1,1,1,1,1,1,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.2
2015-05-07,1.05,0,0,0,1,1,1,1,0,0,0.4,0.4,0.4,0.6,0.6,0.8,0.8,0.4,0.2
2015-05-08,1.57,0,0,0,0,0,1,1,1,1,0.4,0.4,0.4,0.6,0.6,0.8,0.8,0.4,0.2
2015-05-11,1.45,0,0,0,1,1,1,0,0,0,0.4,0.4,0.4,0.8,0.8,0.8,0.6,0.2,0.2
2015-05-12,1.5,0,1,1,1,1,0,0,0,0,0.2,0.4,0.4,0.8,0.8,0.8,0.6,0.2,0.2
2015-05-13,1.6,0,0,0,0,1,1,1,0,0,0.0,0.2,0.2,0.6,0.8,0.8,0.6,0.2,0.2
2015-05-14,1.9,0,0,0,0,0,1,1,1,1,0.0,0.2,0.2,0.4,0.6,0.8,0.6,0.4,0.4
2015-05-15,1.85,0,0,0,1,1,0,0,0,0,0.0,0.2,0.2,0.6,0.8,0.6,0.4,0.2,0.2
2015-05-18,1.7,0,0,0,1,1,1,1,0,0,0.0,0.2,0.2,0.6,0.8,0.6,0.6,0.2,0.2
2015-05-19,1.75,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.4,0.8,0.8,0.6,0.2,0.2
2015-05-20,1.1,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.6,0.8,0.8,0.4,0.2,0.2
2015-05-21,1.2,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.6,1.0,0.8,0.2,0.0,0.0
2015-05-22,1.3,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.6,1.0,0.8,0.2,0.0,0.0
2015-05-26,1.05,1,1,1,1,0,0,0,0,0,0.2,0.2,0.2,0.6,0.8,0.6,0.0,0.0,0.0
2015-05-27,1.15,0,0,0,0,1,1,1,1,0,0.2,0.2,0.2,0.6,0.8,0.6,0.2,0.2,0.0
2015-05-28,1.25,0,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.6,0.6,0.4,0.2,0.2,0.0
2015-05-29,1.2,1,1,1,1,0,0,0,0,0,0.4,0.4,0.6,0.8,0.4,0.2,0.2,0.2,0.0
2015-06-01,1.2,0,0,0,1,1,1,1,0,0,0.4,0.4,0.6,0.8,0.4,0.4,0.4,0.2,0.0
2015-06-02,1.15,0,0,1,1,1,1,0,0,0,0.2,0.2,0.6,0.8,0.6,0.6,0.4,0.2,0.0
2015-06-03,1.3,0,0,0,0,0,1,1,0,0,0.2,0.2,0.6,0.8,0.4,0.6,0.4,0.0,0.0
2015-06-04,1.1,1,1,1,1,0,0,0,0,0,0.4,0.4,0.6,0.8,0.4,0.6,0.4,0.0,0.0
2015-06-05,1.25,0,1,1,1,1,0,0,0,0,0.2,0.4,0.6,0.8,0.6,0.6,0.4,0.0,0.0
2015-06-08,1.05,0,1,1,1,1,0,0,0,0,0.2,0.6,0.8,0.8,0.6,0.4,0.2,0.0,0.0
2015-06-09,1.23,0,0,0,1,1,1,0,0,0,0.2,0.6,0.6,0.8,0.6,0.4,0.2,0.0,0.0
2015-06-10,1.55,0,0,0,0,0,1,1,1,1,0.2,0.6,0.6,0.8,0.6,0.4,0.2,0.2,0.2
2015-06-11,1.6,0,0,1,1,0,0,0,0,0,0.0,0.4,0.6,0.8,0.6,0.4,0.2,0.2,0.2
2015-06-12,1.18,1,1,1,1,0,0,0,0,0,0.2,0.4,0.6,0.8,0.4,0.4,0.2,0.2,0.2
2015-06-15,0.55,1,1,1,1,0,0,0,0,0,0.4,0.4,0.6,0.8,0.2,0.4,0.2,0.2,0.2
2015-06-16,0.72,0,0,0,1,1,1,1,0,0,0.4,0.4,0.6,0.8,0.2,0.4,0.4,0.2,0.2
2015-06-17,0.75,0,0,1,1,1,1,1,0,0,0.4,0.4,0.8,1.0,0.4,0.4,0.4,0.0,0.0
2015-06-18,0.95,0,0,0,0,0,1,1,1,1,0.4,0.4,0.6,0.8,0.4,0.6,0.6,0.2,0.2
2015-06-19,0.9,0,0,1,1,1,0,0,0,0,0.2,0.2,0.6,0.8,0.6,0.6,0.6,0.2,0.2
2015-06-22,1.05,0,0,0,0,0,1,1,1,1,0.0,0.0,0.4,0.6,0.6,0.8,0.8,0.4,0.4
2015-06-23,1.2,0,0,0,0,1,1,0,0,0,0.0,0.0,0.4,0.4,0.6,0.8,0.6,0.4,0.4
2015-06-24,1.05,0,1,1,1,1,0,0,0,0,0.0,0.2,0.4,0.4,0.6,0.6,0.4,0.4,0.4
2015-06-25,1.0,0,0,0,1,1,1,0,0,0,0.0,0.2,0.4,0.6,0.8,0.6,0.2,0.2,0.2
2015-06-26,0.95,0,0,0,1,1,1,0,0,0,0.0,0.2,0.2,0.6,0.8,0.8,0.2,0.2,0.2
2015-06-29,0.05,1,1,1,1,0,0,0,0,0,0.2,0.4,0.4,0.8,0.8,0.6,0.0,0.0,0.0
2015-06-30,0.05,0,0,0,0,1,1,1,0,0,0.2,0.4,0.4,0.8,0.8,0.6,0.2,0.0,0.0
2015-07-01,0.25,0,0,0,0,0,1,1,1,0,0.2,0.2,0.2,0.6,0.6,0.8,0.4,0.2,0.0
2015-07-02,0.1,0,0,0,1,1,1,0,0,0,0.2,0.2,0.2,0.6,0.6,0.8,0.4,0.2,0.0
2015-07-06,0.15,0,1,1,1,1,0,0,0,0,0.2,0.4,0.4,0.6,0.6,0.6,0.4,0.2,0.0
2015-07-07,0.35,1,1,1,1,1,1,0,0,0,0.2,0.4,0.4,0.6,0.8,0.8,0.4,0.2,0.0
2015-07-08,-0.25,1,1,1,1,0,0,0,0,0,0.4,0.6,0.6,0.8,0.6,0.6,0.2,0.2,0.0
2015-07-09,-0.15,0,0,0,0,0,1,1,1,1,0.4,0.6,0.6,0.8,0.6,0.6,0.2,0.2,0.2
2015-07-10,0.4,0,0,0,0,0,1,1,1,1,0.4,0.6,0.6,0.6,0.4,0.6,0.4,0.4,0.4
2015-07-13,1.1,0,0,0,0,0,1,1,1,1,0.4,0.4,0.4,0.4,0.2,0.8,0.6,0.6,0.6
2015-07-14,1.5,0,0,0,0,1,1,1,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.6,0.6
2015-07-15,1.38,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.2,0.4,1.0,0.8,0.6,0.6
2015-07-16,1.55,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.2,0.4,1.0,0.8,0.4,0.4
2015-07-17,1.5,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.4,0.6,0.8,0.6,0.2,0.2
2015-07-20,1.7,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.4,0.8,0.8,0.4,0.0,0.0
2015-07-21,1.85,0,1,1,1,0,0,0,0,0,0.0,0.2,0.2,0.6,0.6,0.6,0.2,0.0,0.0
2015-07-22,1.15,0,1,1,1,0,0,0,0,0,0.0,0.4,0.4,0.6,0.4,0.4,0.2,0.0,0.0
2015-07-23,1.15,0,1,1,1,1,0,0,0,0,0.0,0.6,0.6,0.8,0.6,0.2,0.0,0.0,0.0
2015-07-24,0.9,1,1,1,1,1,0,0,0,0,0.2,0.8,0.8,0.8,0.6,0.2,0.0,0.0,0.0
2015-07-27,0.55,1,1,1,1,0,0,0,0,0,0.4,1.0,1.0,1.0,0.4,0.0,0.0,0.0,0.0
2015-07-28,1.1,0,0,0,0,1,1,1,1,1,0.4,0.8,0.8,0.8,0.6,0.2,0.2,0.2,0.2
2015-07-29,1.3,0,0,0,0,1,1,1,1,0,0.4,0.6,0.6,0.6,0.8,0.4,0.4,0.4,0.2
2015-07-30,1.4,0,1,1,1,1,0,0,0,0,0.4,0.6,0.6,0.6,0.8,0.4,0.4,0.4,0.2
2015-07-31,1.35,0,0,0,1,1,1,0,0,0,0.2,0.4,0.4,0.6,0.8,0.6,0.4,0.4,0.2
2015-08-03,1.25,1,1,1,1,1,0,0,0,0,0.2,0.4,0.4,0.6,1.0,0.6,0.4,0.4,0.2
2015-08-04,1.1,0,0,1,1,1,1,0,0,0,0.2,0.4,0.6,0.8,1.0,0.6,0.2,0.2,0.0
2015-08-05,1.25,0,0,0,0,0,1,1,1,1,0.2,0.4,0.6,0.8,0.8,0.6,0.2,0.2,0.2
2015-08-06,0.95,1,1,1,1,1,1,0,0,0,0.4,0.4,0.6,0.8,0.8,0.8,0.2,0.2,0.2
2015-08-07,0.95,0,1,1,1,1,0,0,0,0,0.4,0.6,0.8,0.8,0.8,0.6,0.2,0.2,0.2
2015-08-10,1.3,0,0,0,0,0,1,1,1,1,0.2,0.4,0.6,0.6,0.6,0.8,0.4,0.4,0.4
2015-08-11,1.0,1,1,1,1,0,0,0,0,0,0.4,0.6,0.6,0.6,0.4,0.6,0.4,0.4,0.4
2015-08-12,0.95,1,1,1,1,0,0,0,0,0,0.6,0.8,0.8,0.8,0.4,0.4,0.2,0.2,0.2
2015-08-13,0.9,0,0,1,1,1,1,0,0,0,0.4,0.6,0.8,0.8,0.4,0.4,0.2,0.2,0.2
2015-08-14,0.85,0,0,0,1,1,1,0,0,0,0.4,0.4,0.6,0.8,0.4,0.6,0.2,0.2,0.2
2015-08-17,1.2,0,1,1,1,1,1,0,0,0,0.4,0.6,0.8,1.0,0.6,0.6,0.0,0.0,0.0
2015-08-18,0.9,0,0,1,1,1,0,0,0,0,0.2,0.4,0.8,1.0,0.8,0.6,0.0,0.0,0.0
2015-08-19,0.6,1,1,1,1,0,0,0,0,0,0.2,0.4,0.8,1.0,0.8,0.6,0.0,0.0,0.0
2015-08-20,0.0,1,1,1,1,0,0,0,0,0,0.4,0.6,0.8,1.0,0.6,0.4,0.0,0.0,0.0
2015-08-21,-1.27,1,1,1,1,0,0,0,0,0,0.6,0.8,1.0,1.0,0.4,0.2,0.0,0.0,0.0
2015-08-24,-2.62,1,1,1,1,0,0,0,0,0,0.8,0.8,1.0,1.0,0.2,0.0,0.0,0.0,0.0
2015-08-25,-2.77,0,0,0,0,0,1,1,1,1,0.8,0.8,0.8,0.8,0.0,0.2,0.2,0.2,0.2
2015-08-26,-2.25,0,0,0,0,0,1,1,1,1,0.6,0.6,0.6,0.6,0.0,0.4,0.4,0.4,0.4
2015-08-27,-2.62,0,0,0,0,0,1,1,1,1,0.4,0.4,0.4,0.4,0.0,0.6,0.6,0.6,0.6
2015-08-28,-2.55,0,0,1,1,1,0,0,0,0,0.2,0.2,0.4,0.4,0.2,0.6,0.6,0.6,0.6
2015-08-31,-3.0,0,1,1,1,0,0,0,0,0,0.0,0.2,0.4,0.4,0.2,0.6,0.6,0.6,0.6
2015-09-01,-3.9,1,1,1,1,0,0,0,0,0,0.2,0.4,0.6,0.6,0.2,0.4,0.4,0.4,0.4
2015-09-02,-2.1,0,0,0,0,0,1,1,0,0,0.2,0.4,0.6,0.6,0.2,0.4,0.4,0.2,0.2
2015-09-03,-1.75,0,0,0,0,1,1,1,1,0,0.2,0.4,0.6,0.6,0.4,0.4,0.4,0.2,0.0
2015-09-04,-2.25,1,1,1,1,0,0,0,0,0,0.4,0.6,0.6,0.6,0.2,0.4,0.4,0.2,0.0
2015-09-08,-1.05,0,0,0,0,0,1,1,1,1,0.4,0.4,0.4,0.4,0.2,0.6,0.6,0.4,0.2
2015-09-09,-1.6,0,0,1,1,1,1,1,0,0,0.2,0.2,0.4,0.4,0.4,0.8,0.8,0.4,0.2
2015-09-10,-1.32,0,0,1,1,1,1,0,0,0,0.2,0.2,0.6,0.6,0.6,0.8,0.6,0.4,0.2
2015-09-11,-0.88,0,0,0,1,1,0,0,0,0,0.2,0.2,0.6,0.8,0.6,0.6,0.4,0.2,0.2
2015-09-14,-0.85,0,0,0,1,1,0,0,0,0,0.0,0.0,0.4,0.8,0.8,0.6,0.4,0.2,0.2
2015-09-15,-2.15,0,0,0,0,1,1,1,1,0,0.0,0.0,0.4,0.8,1.0,0.6,0.4,0.2,0.0
2015-09-16,0.27,0,0,0,0,1,1,0,0,0,0.0,0.0,0.2,0.6,1.0,0.6,0.2,0.2,0.0
2015-09-17,-0.35,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,0.6,1.0,0.6,0.4,0.4,0.0
2015-09-18,-0.55,1,1,1,1,0,0,0,0,0,0.2,0.2,0.2,0.6,0.8,0.6,0.4,0.4,0.0
2015-09-21,0.15,0,0,0,0,1,1,1,0,0,0.2,0.2,0.2,0.4,0.8,0.8,0.6,0.4,0.0
2015-09-22,-0.65,1,1,1,1,0,0,0,0,0,0.4,0.4,0.4,0.6,0.6,0.6,0.4,0.2,0.0
2015-09-23,-0.45,0,0,0,1,1,0,0,0,0,0.4,0.4,0.4,0.8,0.6,0.4,0.4,0.2,0.0
2015-09-24,-0.7,1,1,1,1,0,0,0,0,0,0.6,0.6,0.6,0.8,0.4,0.2,0.2,0.0,0.0
2015-09-25,-0.65,0,0,0,0,1,1,1,1,0,0.4,0.4,0.4,0.6,0.6,0.4,0.4,0.2,0.0
2015-09-28,-1.35,1,1,1,1,0,0,0,0,0,0.6,0.6,0.6,0.8,0.4,0.2,0.2,0.2,0.0
2015-09-29,-1.2,0,0,0,0,1,1,1,0,0,0.4,0.4,0.4,0.6,0.6,0.4,0.4,0.2,0.0
2015-09-30,-0.9,0,0,0,0,0,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.4,0.2
2015-10-01,-0.8,0,0,1,1,1,1,0,0,0,0.2,0.2,0.4,0.4,0.6,0.8,0.6,0.4,0.2
