Market,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Lease Rates
Metal/Currency,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,6 Month
Priced In,USD,USD,AUD,AUD,JPY,JPY,USD,USD,AUD,AUD,JPY,JPY,USD,USD,AUD,AUD,JPY,JPY,Gold
Price Type,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,% pa
Summary,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Average,Average,Average,Average,Average,Average,
"04/09/19",1546.48,1551.98,2286.34,2295.15,163653.19,164339.16,1533.6,1539.3,2260.28,2269.35,162851.75,163550.63,1540.21,1545.77,2272.92,2281.79,163251.7,163957.95,
"05/09/19",1549,1555.06,2278.95,2287.67,164658.7,165380.63,1539.49,1544.93,2257.26,2266.82,163955.69,164612.29,1543.71,1549.24,2266.46,2275.41,164381.92,165062.14,
"06/09/19",1516.29,1521.62,2224.81,2233.53,162262.11,162911.73,1503.65,1509.11,2202.5,2210.83,160875.51,161504.95,1511.57,1516.93,2215.84,2224.3,161728.67,162383.5,
"07/09/19",,,,,,,,,,,,,,,,,,,
"08/09/19",,,,,,,,,,,,,,,,,,,
"09/09/19",1507.8,1513.5,2203.1,2211.81,161165.86,161901.7,1502.41,1508.01,2191.38,2199.59,160653.66,161338.57,1505.97,1511.49,2197.35,2205.98,160970.93,161655.66,
"10/09/19",1495.9,1501.49,2178.71,2187.49,160330.56,161019.79,1485,1490.6,2165.99,2174.12,159480.57,160194.78,1489.17,1494.77,2170.72,2179.38,159842.68,160537.68,
"11/09/19",1491.3,1497.5,2173.5,2182.46,160732.31,161475.43,1484.25,1490.05,2162.67,2171.05,159630.85,160292.52,1488.46,1494.14,2167.89,2176.72,160273.09,160991.73,
"12/09/19",1502.5,1508.1,2181.96,2190.73,162029.6,162708.91,1487.55,1493.15,2164.02,2172.8,160685.15,161379.65,1494.45,1500.04,2172.36,2181.25,161331.69,162024.05,
"13/09/19",1503.16,1509.1,2187.39,2195.52,162281.15,162997.89,1493.4,1499.2,2173.48,2183.08,161481.34,162183.46,1497.1,1502.87,2178.92,2187.98,161808.92,162513.94,
"14/09/19",,,,,,,,,,,,,,,,,,,
"15/09/19",,,,,,,,,,,,,,,,,,,
"16/09/19",1508.83,1514.22,2196.26,2204.75,162274.67,162930.07,1499.85,1505.27,2179.06,2187.26,161668.83,162298.21,1502.84,1508.32,2185.66,2194.25,161919.81,162595.81,
"17/09/19",1497.28,1502.63,2187.07,2195.9,161930.83,162568.08,1491.7,1497.23,2177.76,2186.88,161372.11,162105.09,1495.34,1500.9,2183.64,2192.41,161717.23,162402.31,
"18/09/19",1500.38,1505.73,2193.24,2202.11,162333.54,163004.5,1498.4,1504.02,2182.35,2190.85,161904.28,162675,1499.41,1504.9,2188.73,2197.7,162161.7,162901.54,
"19/09/19",1494.73,1500.08,2202.42,2210.9,161539.31,162197.32,1487.36,1493.13,2180.99,2190.09,160869.06,161505.94,1491.29,1496.75,2194.05,2202.59,161158.66,161824.2,
"20/09/19",1503.05,1508.4,2212.44,2220.64,162155.28,162777.84,1495.49,1500.99,2200.54,2208.96,161512.92,162166.96,1499.7,1505.13,2207.39,2216.21,161831.76,162505.29,
"21/09/19",,,,,,,,,,,,,,,,,,,
"22/09/19",,,,,,,,,,,,,,,,,,,
"23/09/19",1518.06,1523.44,2242.67,2250.95,163194.42,163834.58,1511.39,1516.73,2230.83,2239.38,162711.85,163398.22,1513.64,1519.12,2234.16,2242.85,162918.43,163587.54,
"24/09/19",1520.52,1526.12,2243.89,2252.49,163562.34,164302.08,1517.6,1522.95,2239.17,2247.37,163201.93,163899.88,1518.81,1524.29,2241.65,2250.48,163344.39,164024.95,
"25/09/19",1530.99,1536.37,2255.58,2264.74,164068.14,164755.84,1525.7,1531.63,2246.22,2254.42,163661.84,164338.49,1527.76,1533.31,2250.3,2259.08,163829.61,164502.69,
"26/09/19",1507.25,1512.75,2231.43,2239.7,162240.39,162907.02,1502.26,1507.76,2223.59,2233.39,161808.42,162551.61,1505.48,1511.09,2228.32,2237.33,162052.48,162759.62,
"27/09/19",1504.18,1509.63,2227.35,2235.83,162054.97,162723.02,1494.28,1499.66,2209.17,2218.43,161136.99,161903.29,1500.96,1506.39,2221.18,2229.9,161719.41,162395.67,
"28/09/19",,,,,,,,,,,,,,,,,,,
"29/09/19",,,,,,,,,,,,,,,,,,,
"30/09/19",1494.68,1500.18,2211.16,2219.4,161320.81,161974.43,1484.69,1490.07,2198.24,2207.18,160212.9,160882.86,1490.43,1495.96,2205.59,2214.51,160769.16,161478,
"01/10/19",1471.05,1476.4,2179.24,2187.61,158961.66,159584.08,1458.93,1464.53,2166.76,2175.07,157886.02,158519.99,1463.8,1469.32,2174.98,2183.73,158376.85,159045.97,
"02/10/19",1480.06,1485.44,2213.44,2222.48,159313.57,159964.09,1473.71,1479.03,2194.65,2203.23,158785.74,159494.78,1476.53,1481.95,2201.04,2209.65,159038.45,159693.43,
"03/10/19",1499.81,1505.2,2233.46,2241.76,160554.66,161282.18,1495.33,1500.74,2226.26,2235.38,160163.8,160887.9,1497.12,1502.55,2230.27,2239.11,160369.88,161038.86,
"04/10/19",1507.29,1512.69,2232,2240.49,160903.21,161555.29,1504.25,1509.61,2226.87,2235.47,160647.97,161307.67,1505.55,1510.94,2229.37,2237.95,160755.17,161418.59,
"05/10/19",,,,,,,,,,,,,,,,,,,
"06/10/19",,,,,,,,,,,,,,,,,,,
"07/10/19",1505.74,1511.09,2229.3,2237.54,160733.9,161371.6,1498,1503.8,2218.27,2227.85,160076.28,160786.3,1502.71,1508.17,2225.27,2233.97,160495.36,161149.14,
"08/10/19",1495.7,1501.5,2214.21,2223.13,160249.3,160930.77,1485.51,1491.28,2203.88,2212.47,159454.64,160118.73,1489.68,1495.18,2208.75,2217.39,159821.16,160475.01,
"09/10/19",1505.8,1511.61,2237.78,2247.08,161385.21,162097.84,1501.8,1507.5,2228.17,2236.92,160767.69,161453.25,1503.78,1509.35,2231.73,2240.93,161057.15,161758.18,
"10/10/19",1512.8,1518.5,2253.54,2262.37,162008.04,162717.24,1503.6,1509.29,2227.56,2237.64,161591.89,162310.08,1506.95,1512.45,2235.6,2244.64,161861.86,162547.51,
"11/10/19",1499.73,1505.4,2209.42,2219.04,161820.87,162538.04,1489,1494.7,2199.73,2208.81,160841.78,161532.23,1494.44,1499.94,2205.45,2214.37,161315.66,162003.76,
"12/10/19",,,,,,,,,,,,,,,,,,,
"13/10/19",,,,,,,,,,,,,,,,,,,
"14/10/19",1487.5,1492.71,2198.82,2207.16,160975.89,161600.78,1481.8,1487.6,2180.08,2189.26,160527.37,161196.71,1484.72,1490.15,2189.46,2198.09,160731.12,161398.15,
"15/10/19",1492.43,1497.8,2204.46,2212.78,161689.87,162342.21,1487.9,1493.23,2196.16,2204.35,161199.09,161866.13,1490.61,1495.97,2200.14,2208.81,161466.86,162139.35,
"16/10/19",1481.66,1487.3,2201.04,2209.35,160975.32,161696.39,1478.2,1483.93,2189.29,2199.07,160695.12,161385,1480.5,1485.99,2196.52,2205.46,160888,161578.24,
"17/10/19",1489.17,1494.54,2202.52,2211.31,161861.33,162565.98,1484.86,1490.38,2182.94,2192.37,161438.7,162093.73,1486.71,1492.25,2192.07,2200.86,161652.32,162334.28,
"18/10/19",1490.01,1495.78,2183.16,2191.94,161879.18,162507.59,1484.72,1490.2,2171.28,2179.61,161344.52,161984.74,1488.56,1494.03,2179.13,2187.72,161624.03,162292.56,
"19/10/19",,,,,,,,,,,,,,,,,,,
"20/10/19",,,,,,,,,,,,,,,,,,,
"21/10/19",1489.78,1495.11,2174.03,2182.49,161604.83,162279.24,1485.8,1491.5,2162.3,2171.35,161268.73,161922.15,1488,1493.48,2168.3,2176.77,161415.99,162085.04,
"22/10/19",1485.56,1490.94,2164.59,2173.07,161212.97,161871.36,1480.6,1486.3,2153.29,2161.89,160836.68,161508.91,1482.38,1487.81,2157.24,2165.64,160967.05,161623.65,
"23/10/19",1491.91,1497.68,2180.2,2189.27,161663.37,162363.49,1485.3,1490.8,2164.84,2173.79,160952.51,161595.27,1487.31,1492.83,2171.92,2180.55,161137.42,161812.84,
"24/10/19",1490.67,1496.01,2177.74,2186.12,161856.95,162512.46,1486.19,1491.56,2170.57,2179.05,161548.35,162249.97,1489.11,1494.57,2175.22,2183.91,161728.25,162416.01,
"25/10/19",1503.5,1508.92,2202.18,2210.52,163317.6,163952.34,1498.85,1504.19,2197.73,2205.88,162815.23,163505.45,1501.09,1506.51,2200.02,2208.82,163031.13,163710.73,
"26/10/19",,,,,,,,,,,,,,,,,,,
"27/10/19",,,,,,,,,,,,,,,,,,,
"28/10/19",1504.9,1510.24,2207.57,2216.05,163597.68,164253.7,1501.31,1506.81,2200.37,2209.07,163193.69,163836.69,1502.55,1507.96,2203.33,2211.89,163352.06,164026.78,
"29/10/19",1491.72,1497.01,2177.96,2186.64,162351.87,163108.21,1488.94,1494.25,2171.1,2180.11,162220.01,162903.14,1489.71,1495.03,2175.02,2183.56,162284.98,162976.93,
"30/10/19",1487.75,1493.17,2166.37,2175.24,161896.96,162592.95,1484.67,1489.99,2162.37,2171.3,161606.33,162230.11,1486.1,1491.58,2164.66,2173.13,161726.95,162393.22,
"31/10/19",1497.82,1503.61,2163.6,2172.91,162618.32,163315.98,1492.61,1498.11,2158.14,2166.17,162321.34,162997.61,1495.3,1500.74,2160.84,2169.39,162459.14,163153.68,
"01/11/19",1510.93,1515.76,2191.98,2199.71,163067.02,163755.25,1507.07,1512.38,2180.68,2189.95,162658.07,163332.71,1508.77,1514.18,2185.58,2194.04,162913.75,163597.89,
"02/11/19",,,,,,,,,,,,,,,,,,,
"03/11/19",,,,,,,,,,,,,,,,,,,
"04/11/19",1511.3,1516.7,2184.92,2193.15,163658.68,164319.28,1507.01,1512.48,2180.09,2188.18,163202.45,163895.94,1509.49,1514.92,2182.56,2190.87,163397.42,164046.71,
"05/11/19",1504.6,1509.95,2186.28,2194.36,163580.11,164343.47,1501.82,1507.2,2168.69,2176.78,163369.89,164039.62,1503.19,1508.71,2178.46,2186.97,163474.62,164163.78,
"06/11/19",1484.31,1489.68,2153.59,2161.65,161846.56,162479.88,1480.3,1485.7,2146.92,2155.38,161515.53,162193.87,1482.97,1488.4,2150.62,2159.09,161682.49,162362.44,
"07/11/19",1489.24,1494.61,2168.04,2177.4,162106.71,162769.7,1483.4,1488.96,2149.54,2158.99,161564.17,162348.59,1486.8,1492.23,2160.97,2169.47,161812.86,162513.63,
"08/11/19",1469.42,1474.87,2134.23,2142.77,160519.44,161189.96,1465.02,1470.37,2124.36,2132.41,159994.83,160652.63,1466.53,1472.08,2129.42,2138.12,160211.64,160922.92,
"09/11/19",,,,,,,,,,,,,,,,,,,
"10/11/19",,,,,,,,,,,,,,,,,,,
"11/11/19",1462.22,1467.56,2132.57,2141.26,159345.75,160016.39,1455.91,1461.41,2123.25,2131.58,158985.37,159659.04,1459.86,1465.19,2129.29,2137.67,159169.18,159824.49,
"12/11/19",1453.89,1459.24,2125.1,2134.48,158663.02,159319.82,1448.68,1454.02,2113.01,2121.73,158268.29,158938.93,1451.75,1457.14,2120,2128.53,158441.74,159120.35,
"13/11/19",1459.56,1464.89,2133.04,2142.94,159135.83,159951.34,1453.49,1458.99,2124.99,2133.65,158228.52,158868.31,1456.71,1462.08,2128.95,2137.44,158751.55,159433,
"14/11/19",1466.98,1472.58,2157.96,2167.47,159284.69,160201.98,1459.2,1464.9,2135.8,2143.95,158699.21,159464.9,1462.11,1467.59,2148.22,2157.14,158930.5,159659.78,
"15/11/19",1468.35,1473.85,2163.79,2172.22,159139.77,159794.82,1461.51,1466.99,2150.83,2159.02,158526.22,159346.63,1463.9,1469.31,2154.71,2163.4,158857.46,159555.03,
"16/11/19",,,,,,,,,,,,,,,,,,,
"17/11/19",,,,,,,,,,,,,,,,,,,
"18/11/19",1466.43,1471.8,2151.45,2159.65,159386.28,160014.1,1457.42,1462.78,2138.86,2147.36,158742.19,159413.76,1462.78,1468.22,2146.21,2154.62,159162.31,159815.41,
"19/11/19",1470.82,1476.18,2165.06,2174.18,159667.98,160330.94,1465.47,1470.85,2152.57,2161.11,159292.84,159938,1468.5,1473.9,2159.96,2168.68,159473.74,160142.41,
"20/11/19",1475.23,1480.7,2167.35,2176.22,159929.68,160639.68,1470,1475.2,2153.53,2161.78,159486.9,160137.52,1472.19,1477.55,2159.17,2167.75,159667.18,160328.98,
"21/11/19",1472.36,1477.95,2168.74,2177.3,159636.85,160261.43,1467.79,1473.11,2158.81,2166.98,159245.89,159965.01,1469.92,1475.4,2162.23,2170.96,159419.25,160090.04,
"22/11/19",1465.6,1471.3,2157.79,2167.25,159090.88,159753.75,1461.01,1466.35,2150.44,2158.62,158749.89,159392.25,1462.89,1468.31,2154.59,2163.07,158871.25,159516.22,
"23/11/19",,,,,,,,,,,,,,,,,,,
"24/11/19",,,,,,,,,,,,,,,,,,,
"25/11/19",1459.08,1464.6,2147.34,2156.36,158669.96,159348.48,1455.44,1460.76,2141.47,2149.97,158395.54,159092.19,1457.59,1463.04,2144.69,2153.34,158543.14,159205.28,
"26/11/19",1454.7,1460.3,2145.89,2154.47,158432.15,159070.48,1449.81,1455.21,2138.05,2146.33,158136.21,158799.62,1452.26,1457.58,2141.98,2150.34,158256.14,158897.96,
"27/11/19",1458.45,1464.25,2149.52,2158.87,159028.21,159722.47,1455.74,1461.04,2145.72,2153.85,158876.82,159551.33,1456.96,1462.48,2147.9,2156.79,158959.41,159643.9,
"28/11/19",1454.98,1460.29,2149.79,2158.28,159152.16,159829.85,1451.6,1457.3,2142.27,2151.31,158950.2,159648.86,1454,1459.35,2148.21,2156.7,159079.5,159737.99,
"29/11/19",1455.83,1461.18,2149.51,2158.38,159366.43,160018.58,1453.1,1458.5,2145.03,2153.05,159070.86,159778.68,1454.58,1459.95,2147.7,2156.12,159241.92,159900.24,
"30/11/19",,,,,,,,,,,,,,,,,,,
"01/12/19",,,,,,,,,,,,,,,,,,,
"02/12/19",1459.22,1464.58,2156.7,2165.26,159903.25,160532.79,1452.27,1458.12,2140.1,2149.03,159270.45,159970.35,1456.92,1462.31,2150.64,2159.04,159715.15,160367.34,
"03/12/19",1460.75,1466.35,2141.49,2150.07,159338.61,159993.45,1458.44,1463.7,2129.99,2138.47,159128.9,159816.59,1459.54,1464.94,2135.77,2144.39,159220.06,159891.51,
"04/12/19",1481.2,1486.9,2173.12,2181.8,160636.14,161328.65,1473.6,1479.4,2150.93,2160.02,160037.29,160695.94,1476.67,1482.14,2161.36,2169.96,160266.93,160966.84,
"05/12/19",1475.21,1480.51,2156.42,2165.18,160458.59,161170.27,1471.81,1477.12,2148.94,2157.92,160118.21,160805.19,1473.08,1478.46,2152.79,2161.47,160290.64,161001.89,
"06/12/19",1473.52,1479,2156.13,2164.71,160167.28,160854.07,1469.87,1475.18,2147.99,2156.38,159730.77,160366.82,1472.54,1477.94,2152.89,2161.53,160008.99,160688.07,
"07/12/19",,,,,,,,,,,,,,,,,,,
"08/12/19",,,,,,,,,,,,,,,,,,,
"09/12/19",1460.01,1465.34,2138.9,2147.33,158472.03,159090.31,1456.6,1462.19,2131.3,2141.08,158157.63,158852.32,1458.07,1463.55,2134.02,2142.6,158283.14,158952.99,
"10/12/19",1461.49,1466.88,2142,2150.54,158673.97,159361.84,1457.2,1463,2132.59,2141.39,158266.49,158940.32,1458.92,1464.45,2136.73,2145.42,158424.21,159114.66,
"11/12/19",1463.95,1469.55,2146.7,2155.41,159087.45,159842.95,1460.49,1465.79,2141.94,2150.2,158798.74,159454.69,1461.62,1467.02,2144.18,2152.79,158896.23,159597.52,
"12/12/19",1472.84,1478.53,2142.3,2150.78,159868.1,160553.57,1470.12,1475.46,2134.94,2143.32,159655.03,160288.55,1471.85,1477.29,2138.63,2147.28,159750.16,160442.77,
"13/12/19",1470.1,1475.47,2123.5,2131.57,161108.26,161741.02,1462.47,1467.93,2111.26,2119.75,159964.97,160635.58,1465.65,1471.15,2116.64,2125.07,160538.53,161201.49,
"14/12/19",,,,,,,,,,,,,,,,,,,
"15/12/19",,,,,,,,,,,,,,,,,,,
"16/12/19",1474.59,1480.19,2144.72,2152.75,161290.65,161962.39,1471.56,1476.91,2137.81,2146.27,160765.23,161575.59,1472.71,1478.11,2141.34,2149.73,161050.84,161753.67,
"17/12/19",1475.51,1480.91,2152.77,2162.23,161656.88,162381.78,1472.31,1477.64,2141.61,2150.52,161249.7,161949.34,1473.7,1479.24,2145.63,2154.38,161431.48,162120.18,
"18/12/19",1474.86,1480.84,2155.28,2165.6,161384.6,162122.36,1473.03,1478.36,2149.78,2158.19,161210.16,161908.32,1473.97,1479.45,2152.49,2161.28,161303.12,161989.19,
"19/12/19",1475.27,1480.6,2149.59,2158.25,161604.29,162273.76,1471.5,1476.7,2139.43,2147.3,161146.9,161822.35,1473.51,1478.88,2143.94,2152.35,161417.11,162079.15,
"20/12/19",1476.6,1482.3,2143.73,2152.1,161436.68,162105.81,1475.14,1480.52,2138.5,2146.93,161262.3,161924.47,1475.98,1481.38,2141.4,2149.86,161343.92,162014.91,
"21/12/19",,,,,,,,,,,,,,,,,,,
"22/12/19",,,,,,,,,,,,,,,,,,,
"23/12/19",1481.49,1486.89,2143.45,2153.18,161986.12,162680.63,1475.8,1481.5,2136.67,2145.55,161553.16,162199.43,1478.44,1484.05,2140.02,2148.55,161730.39,162396.13,
"24/12/19",1488.37,1493.74,2150.43,2159.54,162753.26,163408.21,1482.31,1487.67,2140.96,2149.21,162130.45,162765.97,1485.73,1491.17,2147.2,2155.71,162465.42,163133.5,
"25/12/19",1496.85,1503,2162.61,2173.32,163590.74,164562.08,1495.85,1502.81,2160.38,2170.44,163456.9,164347.3,1496.21,1502.84,2161.54,2171.91,163533.53,164454.61,
"26/12/19",1501.82,1507.29,2167.75,2175.96,164539.4,165263.1,1495.48,1500.93,2159.85,2168.03,163508.77,164382.76,1499.29,1504.97,2164.12,2173.07,164128.27,164909.61,
"27/12/19",1510.87,1516.2,2173.91,2181.9,165410.05,166069.39,1505.8,1511.45,2165.79,2174.16,164870.04,165579.35,1508.14,1513.71,2169.56,2178.23,165123.59,165837.82,
"28/12/19",,,,,,,,,,,,,,,,,,,
"29/12/19",,,,,,,,,,,,,,,,,,,
"30/12/19",1512.51,1517.88,2164.51,2172.54,165387.83,166053.31,1510.04,1515.54,2161.21,2169.71,164851.07,165527.28,1511.46,1516.87,2162.62,2170.9,165101.13,165765.18,
"31/12/19",1521.88,1527.28,2171.94,2180.27,165291.39,165969.52,1512.1,1517.68,2159.83,2168.11,164471.12,165232,1518.35,1523.77,2167.21,2175.64,165025.25,165709.76,
"01/01/20",1514.39,1520.2,2158.48,2167.07,164538.47,165260.94,1514.39,1520.2,2158.17,2167.07,164523.33,165260.94,1514.39,1520.2,2158.33,2167.07,164530.9,165260.94,
"02/01/20",1518.3,1523.64,2168.07,2176.3,165081.5,165802.5,1514.39,1520.2,2159.25,2167.51,164371.89,165230.54,1517.04,1522.44,2164.11,2172.59,164865.71,165551.32,
"03/01/20",1541.65,1547.25,2217.88,2226.26,166467.37,167118.47,1526.39,1531.89,2185.55,2193.76,165613.42,166271.05,1534.88,1540.3,2202.28,2210.81,165997.22,166674.24,
"04/01/20",,,,,,,,,,,,,,,,,,,
"05/01/20",,,,,,,,,,,,,,,,,,,
"06/01/20",1576.47,1581.82,2270.92,2278.95,170290.29,170915.65,1566.92,1572.33,2252.62,2261.69,169258.7,169984.6,1572.72,1578.09,2264.33,2272.95,169847.88,170522.54,
"07/01/20",1566.66,1572.43,2269.53,2278.22,169669.28,170341.34,1554.35,1560.15,2240.67,2249.35,168538.17,169213.87,1559.35,1564.81,2251.37,2259.83,169050.52,169715.59,
"08/01/20",1607.61,1613.38,2345.85,2354.96,173123.52,173825.56,1571.55,1577.05,2287.89,2296.56,170371.74,171094.15,1590.04,1595.47,2314.7,2323.21,171968,172636.38,
"09/01/20",1557.93,1563.24,2266.08,2274.13,170110.38,170740.93,1539.11,1545.25,2238.71,2249.27,168101.59,168926.73,1549.77,1555.19,2254.58,2263.26,169243.96,169927.97,
"10/01/20",1550.05,1555.39,2261.2,2269.65,169683.97,170369.6,1543.66,1549,2246.59,2255.01,169061.64,169723.93,1547.01,1552.33,2252.58,2261.05,169413.93,170082.01,
"11/01/20",,,,,,,,,,,,,,,,,,,
"12/01/20",,,,,,,,,,,,,,,,,,,
"13/01/20",1559.1,1564.9,2259.89,2268.63,170752.63,171466.09,1547.74,1553.12,2239.21,2247.64,169756.12,170423.86,1553.58,1559.03,2247.63,2255.98,170254.97,170921.36,
"14/01/20",1545.33,1550.83,2238.64,2247.25,169816.31,170529.27,1534.9,1540.4,2225.34,2234.41,168900.4,169551.83,1538.89,1544.39,2230.07,2238.89,169302.55,169997.61,
"15/01/20",1550.61,1556.38,2250.85,2260.87,170397.98,171155.11,1543.56,1549.06,2236.72,2245.34,169729.86,170427.58,1547.97,1553.6,2244.41,2253.22,170104.71,170800.74,
"16/01/20",1554.7,1560.4,2249.91,2258.2,170877.08,171550.38,1548.98,1554.48,2242.62,2250.91,170279.37,170930.62,1552.48,1558.05,2247.05,2255.59,170641.17,171317.67,
"17/01/20",1554,1559.7,2251.85,2261.4,171297.42,172003.72,1547.21,1552.81,2243.31,2252.08,170564.43,171243.89,1551.24,1556.79,2248.63,2257.48,170899.65,171600.23,
"18/01/20",,,,,,,,,,,,,,,,,,,
"19/01/20",,,,,,,,,,,,,,,,,,,
"20/01/20",1559.18,1564.71,2266.43,2275.17,171774.86,172437.2,1554.28,1559.79,2258.33,2267.03,171172.86,171873.26,1556.58,1562.17,2261.75,2270.57,171456.05,172151.35,
"21/01/20",1565.6,1571.3,2283.55,2292.53,172012.47,172748.72,1551.61,1557.28,2264.13,2273.07,170584,171269.65,1561.55,1567.24,2275.07,2284.06,171739.83,172444.71,
"22/01/20",1555.83,1561.42,2272.94,2282.11,170830.13,171568.83,1548.09,1553.68,2262.3,2270.8,170320.86,170998.02,1551.32,1556.96,2267.68,2276.59,170567.09,171269.61,
"23/01/20",1559.02,1564.59,2278.15,2286.58,171021.66,171692.08,1551.56,1557.15,2257.47,2266.26,170035.46,170710.35,1555.79,1561.46,2265.91,2274.95,170538.76,171260.18,
"24/01/20",1560.36,1566.16,2279.89,2288.7,170828.21,171510.18,1555.5,1561.5,2269.48,2278.9,170481.88,171177.35,1558.16,1563.85,2275.71,2284.58,170619.32,171306.96,
"25/01/20",,,,,,,,,,,,,,,,,,,
"26/01/20",,,,,,,,,,,,,,,,,,,
"27/01/20",,,,,,,,,,,,,,,,,,,
"28/01/20",1580.17,1585.78,2340.73,2349.7,172027.64,172770.61,1574.38,1579.93,2330,2339.25,171654.65,172354.56,1577.81,1583.37,2335.37,2344.39,171910.8,172600.67,
"29/01/20",1566.26,1571.85,2317.3,2325.91,170862.28,171551.31,1560.98,1566.61,2304.75,2313.59,170412.19,171105.14,1563.93,1569.51,2310.94,2319.73,170683.08,171359.89,
"30/01/20",1579.6,1585.4,2349.55,2358.88,171844.68,172713.48,1573.81,1580.02,2331.09,2340.08,171514.89,172253.78,1576.5,1582.24,2339.28,2348.77,171662.1,172393.22,
"31/01/20",1575.42,1580.99,2352.43,2361.45,171705.03,172406.96,1569.04,1574.57,2333.84,2342.41,171107.98,171785.59,1571.18,1576.77,2339.94,2348.99,171272.83,171960.95,
"01/02/20",,,,,,,,,,,,,,,,,,,
"02/02/20",,,,,,,,,,,,,,,,,,,
"03/02/20",1586.79,1592.51,2370.82,2379.72,171976.3,172644.01,1572.84,1578.53,2348.34,2357.53,170826.15,171491.5,1578.56,1584.23,2356.81,2366.01,171267.63,171966.57,
"04/02/20",1576.28,1581.82,2356.17,2365.17,171199.77,171848.92,1564.44,1570.07,2328.32,2337.95,170555.25,171278.94,1571.29,1576.91,2342.93,2352.01,170897.06,171587.3,
"05/02/20",1558.36,1563.89,2311.76,2321,170359.92,171078.13,1549.8,1555.44,2287.87,2296.87,169656.61,170320.68,1553.47,1559.07,2303.8,2312.89,170012.35,170702.66,
"06/02/20",1556.2,1561.97,2305.48,2314.72,171073.07,171769.84,1550.57,1556.15,2293.06,2303.02,170423.15,171176.5,1553.67,1559.27,2300.28,2309.41,170679.02,171382.59,
"07/02/20",1566.07,1571.63,2332.55,2341.57,172048.45,172736.39,1561.52,1567.06,2321.79,2330.49,171657.89,172422.11,1563.78,1569.44,2327.38,2336.52,171848.9,172550.94,
"08/02/20",,,,,,,,,,,,,,,,,,,
"09/02/20",,,,,,,,,,,,,,,,,,,
"10/02/20",1571.95,1577.62,2356.75,2365.6,172426.43,173116.47,1567.01,1572.58,2337.21,2346.21,172089.04,172747.91,1569.19,1574.79,2344.63,2353.51,172195.81,172874.45,
"11/02/20",1569.29,1574.85,2346.77,2356.15,172234.79,172962.48,1564.43,1569.97,2328.71,2338.7,171852.64,172649.6,1566.76,1572.37,2337.12,2346.48,172070.22,172789.12,
"12/02/20",1565.21,1571.35,2330.38,2340.76,171919.91,172609.26,1559.31,1565.08,2311.8,2321.04,171650.26,172343.78,1563.81,1569.48,2324.44,2333.65,171778.65,172485.36,
"13/02/20",1572.71,1578.26,2338.69,2348.6,172580.27,173267.57,1563.1,1568.69,2320.52,2329.51,172019.16,172712.77,1569.43,1575.01,2334.2,2343.33,172388.72,173093.86,
"14/02/20",1574.39,1580.23,2342.49,2351.88,172817.51,173539.79,1571.59,1577.13,2334.88,2343.85,172523.71,173209.5,1572.8,1578.41,2339.43,2348.44,172664.93,173359.53,
"15/02/20",,,,,,,,,,,,,,,,,,,
"16/02/20",,,,,,,,,,,,,,,,,,,
"17/02/20",1580.43,1585.93,2351.85,2360.69,173510.78,174261.99,1577.48,1582.98,2343.95,2352.82,173227.47,173878.92,1579.29,1584.89,2347.9,2357.13,173409.41,174117.49,
"18/02/20",1585.76,1591.26,2372.59,2381.69,173909.98,174619.9,1578.3,1583.9,2351.11,2359.8,173376.26,174038.93,1583.2,1588.73,2365.46,2374.34,173731.34,174410.8,
"19/02/20",1604.8,1610.7,2395.58,2404.75,176800.82,177499.14,1598.16,1603.66,2387.09,2395.67,175600.11,176268.4,1600.35,1605.91,2390.52,2399.41,176006.62,176693.5,
"20/02/20",1608.88,1614.52,2425.2,2434.07,179424.13,180111.95,1603.8,1609.7,2405.65,2414.65,178457.87,179247.07,1606.6,1612.29,2416.25,2425.46,178902.61,179622.06,
"21/02/20",1631.41,1637.01,2473.11,2482.57,182407.95,183169.81,1616.16,1622.66,2441.33,2451.52,181158.74,181922.07,1624,1629.64,2459.34,2468.75,181748.42,182491.04,
"22/02/20",,,,,,,,,,,,,,,,,,,
"23/02/20",,,,,,,,,,,,,,,,,,,
"24/02/20",1683.32,1688.97,2553.58,2564.1,187488.18,188286.38,1637.71,1643.62,2469.41,2479.06,182735.68,183477.3,1664.25,1669.93,2520.16,2529.89,185555.65,186304.81,
"25/02/20",1656.44,1662.03,2509,2518.23,183506.56,184266.93,1634.2,1640.03,2468.58,2478.14,181102.04,181813.73,1649.63,1655.32,2493.76,2503.46,182743.85,183482.5,
